site,date,title,extractedData,linkToArchive,linkToExtractedText
www.fnac.pt,20180719,Smartphone Telecom Italia Samsung Galaxy S8 4GB 64 GB Cinzento,['570\xa0€'],https://arquivo.pt/wayback/20180719171456mp_/https://www.fnac.pt/Samsung-Galaxy/Samsung-Galaxy-S8-S8/n1271934,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FSamsung-Galaxy%2FSamsung-Galaxy-S8-S8%2Fn1271934%2F20180719171456
www.fnac.pt,20180719,Smartphone Telecom Italia Samsung Galaxy S8 4GB 64 GB Prateado,['570\xa0€'],https://arquivo.pt/wayback/20180719171456mp_/https://www.fnac.pt/Samsung-Galaxy/Samsung-Galaxy-S8-S8/n1271934,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FSamsung-Galaxy%2FSamsung-Galaxy-S8-S8%2Fn1271934%2F20180719171456
www.fnac.pt,20180719,Samsung Galaxy S8 PLUS SM-G955F 4GB RAM 64 GB Preto,['528\xa0€'],https://arquivo.pt/wayback/20180719171456mp_/https://www.fnac.pt/Samsung-Galaxy/Samsung-Galaxy-S8-S8/n1271934,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FSamsung-Galaxy%2FSamsung-Galaxy-S8-S8%2Fn1271934%2F20180719171456
www.fnac.pt,20180719,Samsung Galaxy S9+ - G965FZ - Azul Topázio,"['969,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9+ - G965FZ - Rosa Púrpura,"['969,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9+ - G965FZ - Dourado Amanhecer,"['969,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9+ - G965FZ - Preto Meia-Noite,"['969,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9+ - G965FZ - 256GB - Cinzento Titânio,"['1\xa0099,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9 - G960FZ - Rosa Púrpura,"['869,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9 - G960FZ - Azul Topázio,"['869,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9 - G960FZ - Preto Meia-Noite,"['869,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9 - G960FZ - 256GB - Cinzento Titânio,"['999,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9 - G960FZ - Dourado Amanhecer,"['869,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Samsung Clear View para Galaxy S9+ - Preto,"['59,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Samsung Led View para Galaxy S9+ - Preto,"['69,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Samsung Protective para Galaxy S9+ - Preto,"['39,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Book Window 4-OK para Galaxy S9+ - Preto,"['19,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Samsung Clear View para Galaxy S9+ - Dourado,"['59,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Samsung Clear View para Galaxy S9 - Preto,"['59,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Samsung Silicone para Galaxy S9 - Preto,"['29,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Book Window 4-OK para Galaxy S9 - Preto,"['19,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa 4-OK Ultra Slim para Galaxy S9,"['13,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Capa Samsung Led View para Galaxy S9 - Preto,"['69,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Película Ecrã Vidro Temperado 4-OK para Galaxy S9+,"['19,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Película Ecrã Vidro Temperado 4-OK para Galaxy S9,"['19,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Película de Vidro Temperado Advansia para Samsung Galaxy S9 Plus Proteção Total,"['7,90\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Película Vidro Temperado 3D Multishop para Samsung Galaxy S9+ / S9 Plus,"['8,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Película Vidro Temperado Multishop para Samsung Galaxy S9+ / S9 Plus,"['6,99\xa0€']",https://arquivo.pt/wayback/20180719171451mp_/https://www.fnac.pt/telecomunicacoes/Samsung-Galaxy-S9-S9/Samsung-Galaxy/s1274366,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2Ftelecomunicacoes%2FSamsung-Galaxy-S9-S9%2FSamsung-Galaxy%2Fs1274366%2F20180719171451
www.fnac.pt,20180719,Samsung Galaxy S9+ - G965FZ - Preto Meia-Noite - SmartPhone Android - Compre na Fnac.pt,"['969,99\xa0€']",https://arquivo.pt/wayback/20180719151341mp_/https://www.fnac.pt/Samsung-Galaxy-S9-G965FZ-Preto-Meia-Noite-Telemovel-SmartPhone-Android/a1459847,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FSamsung-Galaxy-S9-G965FZ-Preto-Meia-Noite-Telemovel-SmartPhone-Android%2Fa1459847%2F20180719151341
